Id_d,Creador_empresa_si_exite,Origen_FRIJOL_BARRA,REF,Revisar,Porcentaje_Cocoa,Empresa_localidad,Popularidad,Frijo_tipo,Haba_origen,Popularidad_Class
1720,Vintage Plantations,San Martin,1205,2014,0.75,U.S.A.,3,,Peru,Sastisfactorio
1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,1,U.S.A.,2,Forastero_Arriba,Ecuador,Decepcionante
1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.9,U.S.A.,2,Forastero_Arriba,Ecuador,Decepcionante
1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.75,U.S.A.,3,Forastero_Arriba,Ecuador,Sastisfactorio
1724,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,0.65,U.S.A.,3,Forastero_Arriba,Ecuador,Sastisfactorio
1725,Violet Sky,Sambirano Valley,1458,2015,0.77,U.S.A.,2.75,Trinitario,Madagascar,Decepcionante
1726,Violet Sky,Moho River Valley,1458,2015,0.77,U.S.A.,3,Criollo_Trinitario,Belize,Sastisfactorio
1727,Violet Sky,Cuyagua,1458,2015,0.77,U.S.A.,3,Criollo,Venezuela,Sastisfactorio
1728,Violet Sky,Peru,1458,2015,0.77,U.S.A.,3.25,Criollo_Trinitario,Peru,Sastisfactorio
1729,Violet Sky,Cahabon,1502,2015,0.77,U.S.A.,2.75,Trinitario,Guatemala,Decepcionante
1730,Vivra,Peru,1720,2016,0.7,U.S.A.,2.5,,Peru,Decepcionante
1731,Vivra,Ocumare,1720,2016,0.7,U.S.A.,2.5,,Venezuela,Decepcionante
1732,Vivra,Dominican Republic,1724,2016,0.7,U.S.A.,3,,Domincan Republic,Sastisfactorio
1733,Wellington Chocolate Factory,Conacado,1756,2016,0.7,New Zealand,3.5,Trinitario,Dominican Republic,Sastisfactorio
1734,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,New Zealand,3.5,,Peru,Sastisfactorio
1735,Whittakers,Ghana,733,2011,0.72,New Zealand,2.5,Forastero,Ghana,Decepcionante
1736,Wilkie's Organic,Amazonas,1169,2013,0.75,Ireland,2.5,Criollo,Peru,Decepcionante
1737,Wilkie's Organic,Amazonas,1169,2013,0.89,Ireland,2.75,Criollo,Peru,Decepcionante
1738,Wilkie's Organic,Tumbes,1169,2013,0.75,Ireland,3.25,Criollo,Peru,Sastisfactorio
1739,Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,Ireland,2.75,Criollo,Peru,Decepcionante
1740,Willie's Cacao,Los Llanos,1848,2016,0.7,U.K.,4,,Colombia,Premiun
1741,Willie's Cacao,Los Llanos,1227,2014,0.88,U.K.,3,Trinitario,Colombia,Sastisfactorio
1742,Willie's Cacao,"Java, Indonesian Black",1109,2013,1,U.K.,2.25,,Indonesia,Decepcionante
1743,Willie's Cacao,Sambirano,593,2010,0.71,U.K.,3,Trinitario,Madagascar,Sastisfactorio
1744,Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,U.K.,3.5,,Venezuela,Sastisfactorio
1745,Willie's Cacao,Java,593,2010,0.69,U.K.,3.75,,Indonesia,Sastisfactorio
1746,Willie's Cacao,San Martin,457,2009,0.7,U.K.,3,,Peru,Sastisfactorio
1747,Willie's Cacao,Rio Caribe,457,2009,0.72,U.K.,3.25,Trinitario,Venezuela,Sastisfactorio
1748,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,0.74,U.S.A.,3,Criollo,Venezuela,Sastisfactorio
1749,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,0.76,U.S.A.,3.5,,Bolivia,Sastisfactorio
1750,Wm,"Ghana, 2013, batch 129",1916,2016,0.75,U.S.A.,3.75,,Ghana,Sastisfactorio
1751,Woodblock,"Maranon, Cajamarca",1243,2014,0.7,U.S.A.,3,Forastero_Nacional,Peru,Sastisfactorio
1752,Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,0.7,U.S.A.,3.25,,Ecuador,Sastisfactorio
1753,Woodblock,Gran Couva,1042,2013,0.7,U.S.A.,3.5,Trinitario,Trinidad,Sastisfactorio
1754,Woodblock,Ecuador,825,2012,0.7,U.S.A.,2.5,,Ecuador,Decepcionante
1755,Woodblock,Costa Rica,825,2012,0.7,U.S.A.,3,,Costa Rica,Sastisfactorio
1756,Woodblock,Sambirano,951,2012,0.7,U.S.A.,3.25,Trinitario,Madagascar,Sastisfactorio
1757,Woodblock,Ocumare,741,2011,0.7,U.S.A.,4,,Venezuela,Premiun
1758,Woodblock,La Red,769,2011,0.7,U.S.A.,3.5,,Dominican Republic,Sastisfactorio
1759,Xocolat,Hispaniola,1057,2013,0.66,Domincan Republic,3,,Dominican Republic,Sastisfactorio
1760,Xocolla,"Sambirano, batch 170102",1948,2017,0.7,U.S.A.,2.75,,Madagascar,Decepcionante
1761,Xocolla,"Hispaniola, batch 170104",1948,2017,0.7,U.S.A.,2.5,,Dominican Republic,Decepcionante
1762,Zak's,"Papua New Guinea, Batch 2",1574,2015,0.7,U.S.A.,3,,Papua New Guinea,Sastisfactorio
1763,Zak's,"Dominican Republic, Batch D2",1578,2015,0.7,U.S.A.,3.25,,Domincan Republic,Sastisfactorio
1764,Zak's,"Madagascar, Batch 2",1578,2015,0.7,U.S.A.,3.25,Trinitario,Madagascar,Sastisfactorio
1765,Zak's,"Peru, Batch 1",1578,2015,0.7,U.S.A.,3.25,,Peru,Sastisfactorio
1766,Zak's,"Belize, Batch 2",1578,2015,0.7,U.S.A.,3.5,Trinitario,Belize,Sastisfactorio
1767,Zak's,"House Blend, Batch 2",1582,2015,0.6,U.S.A.,3,,,Sastisfactorio
1768,Zart Pralinen,"Millot P., Ambanja",1820,2016,0.7,Austria,3.5,Criollo_Trinitario,Madagascar,Sastisfactorio
1769,Zart Pralinen,UNOCACE,1824,2016,0.7,Austria,2.75,Nacional_Arriba,Ecuador,Decepcionante
1770,Zart Pralinen,San Juan Estate,1824,2016,0.85,Austria,2.75,Trinitario,Trinidad,Decepcionante
1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.85,Austria,3,Criollo_Trinitario,Tanzania,Sastisfactorio
1772,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.7,Austria,3.5,Criollo_Trinitario,Tanzania,Sastisfactorio
1773,Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,0.78,Austria,3.5,Trinitario,Trinidad,Sastisfactorio
1774,Zokoko,Guadalcanal,1716,2016,0.78,Australia,3.75,,Solomon Islands,Sastisfactorio
1775,Zokoko,Goddess Blend,1780,2016,0.65,Australia,3.25,,,Sastisfactorio
1776,Zokoko,Alto Beni,697,2011,0.68,Australia,3.5,,Bolivia,Sastisfactorio
1777,Zokoko,Tokiala,701,2011,0.66,Australia,3.5,Trinitario,Papua New Guinea,Sastisfactorio
1778,Zokoko,"Tranquilidad, Baures",701,2011,0.72,Australia,3.75,,Bolivia,Sastisfactorio
1779,Zotter,Raw,1205,2014,0.8,Austria,2.75,,,Decepcionante
1780,Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,0.72,Austria,3.5,,Panama,Sastisfactorio
1781,Zotter,Amazonas Frucht,801,2012,0.65,Austria,3.5,,,Sastisfactorio
1782,Zotter,"Satipo Pangoa region, 16hr conche",875,2012,0.7,Austria,3,Criollo_Amarru,Peru,Sastisfactorio
1783,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,0.7,Austria,3.5,Criollo_Amarru,Peru,Sastisfactorio
1784,Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,0.62,Austria,3.75,,Dominican Republic,Sastisfactorio
1785,Zotter,El Oro,879,2012,0.75,Austria,3,Forastero_Nacional,Ecuador,Sastisfactorio
1786,Zotter,Huiwani Coop,879,2012,0.75,Austria,3,Criollo_Trinitario,Papua New Guinea,Sastisfactorio
1787,Zotter,El Ceibo Coop,879,2012,0.9,Austria,3.25,,Bolivia,Sastisfactorio
1788,Zotter,Santo Domingo,879,2012,0.7,Austria,3.75,,Dominican Republic,Sastisfactorio
1789,Zotter,"Kongo, Highlands",883,2012,0.68,Austria,3.25,Forastero,Congo,Sastisfactorio
1790,Zotter,"Indianer, Raw",883,2012,0.58,Austria,3.5,,,Sastisfactorio
1791,Zotter,Peru,647,2011,0.7,Austria,3.75,,Peru,Sastisfactorio
1792,Zotter,Congo,749,2011,0.65,Austria,3,Forastero,Congo,Sastisfactorio
1793,Zotter,Kerala State,749,2011,0.65,Austria,3.5,Forastero,India,Sastisfactorio
1794,Zotter,Kerala State,781,2011,0.62,Austria,3.25,,India,Sastisfactorio
1795,Zotter,"Brazil, Mitzi Blue",486,2010,0.65,Austria,3,,Brazil,Sastisfactorio
